ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
AUS,"Austin, TX",IAH,"Houston, TX"
AVL,"Asheville, NC",EWR,"Newark, NJ"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",LGA,"New York, NY"
AVL,"Asheville, NC",BOS,"Boston, MA"
AVL,"Asheville, NC",EWR,"Newark, NJ"
AVL,"Asheville, NC",ORD,"Chicago, IL"
AVL,"Asheville, NC",BOS,"Boston, MA"
AVL,"Asheville, NC",FOK,"Westhampton, NY"
AVL,"Asheville, NC",UES,"Waukesha, WI"
AVL,"Asheville, NC",VPS,"Valparaiso, FL"
AVL,"Asheville, NC",EWR,"Newark, NJ"
AVL,"Asheville, NC",EYW,"Key West, FL"
AVL,"Asheville, NC",DEN,"Denver, CO"
AVL,"Asheville, NC",LAS,"Las Vegas, NV"
AVL,"Asheville, NC",BWI,"Baltimore, MD"
AVL,"Asheville, NC",SFB,"Sanford, FL"
AVL,"Asheville, NC",HOU,"Houston, TX"
AVL,"Asheville, NC",PIE,"St. Petersburg, FL"
AVL,"Asheville, NC",FLL,"Fort Lauderdale, FL"
AVL,"Asheville, NC",BOS,"Boston, MA"
AVL,"Asheville, NC",AUS,"Austin, TX"
AVL,"Asheville, NC",MDW,"Chicago, IL"
AVL,"Asheville, NC",SRQ,"Sarasota/Bradenton, FL"
AVL,"Asheville, NC",PBI,"West Palm Beach/Palm Beach, FL"
AVL,"Asheville, NC",PGD,"Punta Gorda, FL"
AVL,"Asheville, NC",DEN,"Denver, CO"
AVL,"Asheville, NC",LAS,"Las Vegas, NV"
AVL,"Asheville, NC",BWI,"Baltimore, MD"
AVL,"Asheville, NC",MSP,"Minneapolis, MN"
AVL,"Asheville, NC",SFB,"Sanford, FL"
AVL,"Asheville, NC",HOU,"Houston, TX"
AVL,"Asheville, NC",PIE,"St. Petersburg, FL"
AVL,"Asheville, NC",FLL,"Fort Lauderdale, FL"
AVL,"Asheville, NC",BOS,"Boston, MA"
AVL,"Asheville, NC",AUS,"Austin, TX"
AVL,"Asheville, NC",MDW,"Chicago, IL"
AVL,"Asheville, NC",SRQ,"Sarasota/Bradenton, FL"
AVL,"Asheville, NC",PBI,"West Palm Beach/Palm Beach, FL"
AVL,"Asheville, NC",PGD,"Punta Gorda, FL"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",HYA,"Hyannis, MA"
AVL,"Asheville, NC",JAX,"Jacksonville, FL"
AVL,"Asheville, NC",MIA,"Miami, FL"
AVL,"Asheville, NC",ORD,"Chicago, IL"
AVL,"Asheville, NC",GGG,"Longview, TX"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",DFW,"Dallas/Fort Worth, TX"
AVL,"Asheville, NC",AUS,"Austin, TX"
AVL,"Asheville, NC",PIA,"Peoria, IL"
AVL,"Asheville, NC",ORD,"Chicago, IL"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",PHL,"Philadelphia, PA"
AVL,"Asheville, NC",DCA,"Washington, DC"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",PHL,"Philadelphia, PA"
AVL,"Asheville, NC",DCA,"Washington, DC"
AVL,"Asheville, NC",ATL,"Atlanta, GA"
AVL,"Asheville, NC",MSP,"Minneapolis, MN"
AVL,"Asheville, NC",LGA,"New York, NY"
AVL,"Asheville, NC",ABE,"Allentown/Bethlehem/Easton, PA"
AVL,"Asheville, NC",LGA,"New York, NY"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",MSP,"Minneapolis, MN"
AVL,"Asheville, NC",GPT,"Gulfport/Biloxi, MS"
AVL,"Asheville, NC",ACK,"Nantucket, MA"
AVL,"Asheville, NC",BJC,"Broomfield, CO"
AVP,"Scranton/Wilkes-Barre, PA",LGA,"New York, NY"
AVP,"Scranton/Wilkes-Barre, PA",JFK,"New York, NY"
AVP,"Scranton/Wilkes-Barre, PA",ORD,"Chicago, IL"
AVP,"Scranton/Wilkes-Barre, PA",MKE,"Milwaukee, WI"
AVP,"Scranton/Wilkes-Barre, PA",JFK,"New York, NY"
AVP,"Scranton/Wilkes-Barre, PA",CLT,"Charlotte, NC"
AVP,"Scranton/Wilkes-Barre, PA",CLT,"Charlotte, NC"
AVP,"Scranton/Wilkes-Barre, PA",ORD,"Chicago, IL"
AVP,"Scranton/Wilkes-Barre, PA",EWR,"Newark, NJ"
AWK,"Wake Island, TT",HNL,"Honolulu, HI"
AZA,"Phoenix, AZ",OAK,"Oakland, CA"
AZA,"Phoenix, AZ",AZA,"Phoenix, AZ"
AZA,"Phoenix, AZ",LAS,"Las Vegas, NV"
AZA,"Phoenix, AZ",BLI,"Bellingham, WA"
AZA,"Phoenix, AZ",PIA,"Peoria, IL"
AZA,"Phoenix, AZ",RAP,"Rapid City, SD"
AZA,"Phoenix, AZ",CVG,"Cincinnati, OH"
AZA,"Phoenix, AZ",BOI,"Boise, ID"
AZA,"Phoenix, AZ",OMA,"Omaha, NE"
AZA,"Phoenix, AZ",LAS,"Las Vegas, NV"
AZA,"Phoenix, AZ",FCA,"Kalispell, MT"
AZA,"Phoenix, AZ",SAN,"San Diego, CA"
AZA,"Phoenix, AZ",FNT,"Flint, MI"
AZA,"Phoenix, AZ",GEG,"Spokane, WA"
AZA,"Phoenix, AZ",EUG,"Eugene, OR"
AZA,"Phoenix, AZ",CID,"Cedar Rapids/Iowa City, IA"
AZA,"Phoenix, AZ",SGF,"Springfield, MO"
AZA,"Phoenix, AZ",IDA,"Idaho Falls, ID"
AZA,"Phoenix, AZ",PSC,"Pasco/Kennewick/Richland, WA"
AZA,"Phoenix, AZ",GRI,"Grand Island, NE"
AZA,"Phoenix, AZ",ATW,"Appleton, WI"
AZA,"Phoenix, AZ",FAR,"Fargo, ND"
AZA,"Phoenix, AZ",MSO,"Missoula, MT"
AZA,"Phoenix, AZ",SBN,"South Bend, IN"
AZA,"Phoenix, AZ",BIL,"Billings, MT"
AZA,"Phoenix, AZ",RFD,"Rockford, IL"
AZA,"Phoenix, AZ",HOU,"Houston, TX"
AZA,"Phoenix, AZ",BZN,"Bozeman, MT"
AZA,"Phoenix, AZ",SNA,"Santa Ana, CA"
AZA,"Phoenix, AZ",ICT,"Wichita, KS"
AZA,"Phoenix, AZ",FSD,"Sioux Falls, SD"
AZA,"Phoenix, AZ",TVC,"Traverse City, MI"
AZA,"Phoenix, AZ",DSM,"Des Moines, IA"
AZA,"Phoenix, AZ",GRR,"Grand Rapids, MI"
AZA,"Phoenix, AZ",PVU,"Provo, UT"
AZA,"Phoenix, AZ",SPI,"Springfield, IL"
AZA,"Phoenix, AZ",BIS,"Bismarck/Mandan, ND"
AZA,"Phoenix, AZ",FWA,"Fort Wayne, IN"
AZA,"Phoenix, AZ",PHX,"Phoenix, AZ"
AZA,"Phoenix, AZ",ONT,"Ontario, CA"
AZA,"Phoenix, AZ",AEX,"Alexandria, LA"
AZA,"Phoenix, AZ",ELP,"El Paso, TX"
AZA,"Phoenix, AZ",LRD,"Laredo, TX"
AZA,"Phoenix, AZ",DEN,"Denver, CO"
AZA,"Phoenix, AZ",LAS,"Las Vegas, NV"
AZA,"Phoenix, AZ",MSP,"Minneapolis, MN"
AZA,"Phoenix, AZ",LAX,"Los Angeles, CA"
AZA,"Phoenix, AZ",SJC,"San Jose, CA"
AZA,"Phoenix, AZ",YUM,"Yuma, AZ"
AZA,"Phoenix, AZ",DLF,"Del Rio, TX"
AZA,"Phoenix, AZ",ONT,"Ontario, CA"
AZA,"Phoenix, AZ",AEX,"Alexandria, LA"
AZA,"Phoenix, AZ",CSG,"Columbus, GA"
AZA,"Phoenix, AZ",GSO,"Greensboro/High Point, NC"
AZA,"Phoenix, AZ",LAS,"Las Vegas, NV"
AZA,"Phoenix, AZ",SAN,"San Diego, CA"
AZA,"Phoenix, AZ",MFR,"Medford, OR"
AZA,"Phoenix, AZ",JAX,"Jacksonville, FL"
AZA,"Phoenix, AZ",YKM,"Yakima, WA"
AZA,"Phoenix, AZ",SUU,"Fairfield, CA"
AZA,"Phoenix, AZ",YUM,"Yuma, AZ"
AZA,"Phoenix, AZ",DLF,"Del Rio, TX"
AZO,"Kalamazoo, MI",ORD,"Chicago, IL"
AZO,"Kalamazoo, MI",DTW,"Detroit, MI"
AZO,"Kalamazoo, MI",DTW,"Detroit, MI"
AZO,"Kalamazoo, MI",DTW,"Detroit, MI"
AZO,"Kalamazoo, MI",MKE,"Milwaukee, WI"
BBX,"Blue Bell, PA",BHB,"Bar Harbor, ME"
BCT,"Boca Raton, FL",JAX,"Jacksonville, FL"
BCT,"Boca Raton, FL",MIA,"Miami, FL"
BCT,"Boca Raton, FL",FLL,"Fort Lauderdale, FL"
BCT,"Boca Raton, FL",MQY,"Smyrna, TN"
BCT,"Boca Raton, FL",PBI,"West Palm Beach/Palm Beach, FL"
BDL,"Hartford, CT",DEN,"Denver, CO"
BDL,"Hartford, CT",RDU,"Raleigh/Durham, NC"
BDL,"Hartford, CT",MCO,"Orlando, FL"
BDL,"Hartford, CT",DEN,"Denver, CO"
BDL,"Hartford, CT",RDU,"Raleigh/Durham, NC"
BDL,"Hartford, CT",ATL,"Atlanta, GA"
BDL,"Hartford, CT",CVG,"Cincinnati, OH"
BDL,"Hartford, CT",ORD,"Chicago, IL"
BDL,"Hartford, CT",CVG,"Cincinnati, OH"
BDL,"Hartford, CT",SBD,"San Bernardino, CA"
BDL,"Hartford, CT",PHL,"Philadelphia, PA"
BDL,"Hartford, CT",SDF,"Louisville, KY"
BDL,"Hartford, CT",RFD,"Rockford, IL"
BDL,"Hartford, CT",PHL,"Philadelphia, PA"
BDL,"Hartford, CT",PVD,"Providence, RI"
BDL,"Hartford, CT",ALB,"Albany, NY"
BDL,"Hartford, CT",CLE,"Cleveland, OH"
BDL,"Hartford, CT",SDF,"Louisville, KY"
BDL,"Hartford, CT",EWR,"Newark, NJ"
BDL,"Hartford, CT",SDF,"Louisville, KY"
BDL,"Hartford, CT",IAH,"Houston, TX"
BDL,"Hartford, CT",IAD,"Washington, DC"
BDL,"Hartford, CT",EWR,"Newark, NJ"
BDL,"Hartford, CT",MEM,"Memphis, TN"
BDL,"Hartford, CT",IND,"Indianapolis, IN"
BDL,"Hartford, CT",MHT,"Manchester, NH"
BDL,"Hartford, CT",IND,"Indianapolis, IN"
BDL,"Hartford, CT",MYR,"Myrtle Beach, SC"
BDL,"Hartford, CT",FLL,"Fort Lauderdale, FL"
BDL,"Hartford, CT",MCO,"Orlando, FL"
BDL,"Hartford, CT",MIA,"Miami, FL"
BDL,"Hartford, CT",MYR,"Myrtle Beach, SC"
BDL,"Hartford, CT",MCO,"Orlando, FL"
BDL,"Hartford, CT",MCO,"Orlando, FL"
BDL,"Hartford, CT",MIA,"Miami, FL"
BDL,"Hartford, CT",ATL,"Atlanta, GA"
BDL,"Hartford, CT",ORD,"Chicago, IL"
BDL,"Hartford, CT",PHL,"Philadelphia, PA"
BDL,"Hartford, CT",DCA,"Washington, DC"
BDL,"Hartford, CT",DTW,"Detroit, MI"
BDL,"Hartford, CT",LAX,"Los Angeles, CA"
BDL,"Hartford, CT",FLL,"Fort Lauderdale, FL"
BDL,"Hartford, CT",SJU,"San Juan, PR"
BDL,"Hartford, CT",JFK,"New York, NY"
BDL,"Hartford, CT",MCO,"Orlando, FL"
BDL,"Hartford, CT",PBI,"West Palm Beach/Palm Beach, FL"
BDL,"Hartford, CT",SCH,"Schenectady, NY"
BDL,"Hartford, CT",JAX,"Jacksonville, FL"
BDL,"Hartford, CT",ORF,"Norfolk, VA"
BDL,"Hartford, CT",BNA,"Nashville, TN"
BDL,"Hartford, CT",SRQ,"Sarasota/Bradenton, FL"
BDL,"Hartford, CT",CHS,"Charleston, SC"
BDL,"Hartford, CT",RIC,"Richmond, VA"
BDL,"Hartford, CT",SAV,"Savannah, GA"
BDL,"Hartford, CT",CHS,"Charleston, SC"
BDL,"Hartford, CT",CHS,"Charleston, SC"
BDL,"Hartford, CT",MIA,"Miami, FL"
BDL,"Hartford, CT",ORD,"Chicago, IL"
BDL,"Hartford, CT",CLT,"Charlotte, NC"
BDL,"Hartford, CT",DFW,"Dallas/Fort Worth, TX"
BDL,"Hartford, CT",ORD,"Chicago, IL"
BDL,"Hartford, CT",CLT,"Charlotte, NC"
BDL,"Hartford, CT",PHL,"Philadelphia, PA"
BDL,"Hartford, CT",LGA,"New York, NY"
BDL,"Hartford, CT",CLT,"Charlotte, NC"
BDL,"Hartford, CT",CLT,"Charlotte, NC"
BDL,"Hartford, CT",PHL,"Philadelphia, PA"
BDL,"Hartford, CT",MIA,"Miami, FL"
BDL,"Hartford, CT",DCA,"Washington, DC"
BDL,"Hartford, CT",IAD,"Washington, DC"
BDL,"Hartford, CT",DCA,"Washington, DC"
BDL,"Hartford, CT",DTW,"Detroit, MI"
BDL,"Hartford, CT",DTW,"Detroit, MI"
BDL,"Hartford, CT",ATL,"Atlanta, GA"
BDL,"Hartford, CT",DTW,"Detroit, MI"
BDL,"Hartford, CT",MSP,"Minneapolis, MN"
BDL,"Hartford, CT",DTW,"Detroit, MI"
BDL,"Hartford, CT",MSP,"Minneapolis, MN"
BDL,"Hartford, CT",MSP,"Minneapolis, MN"
BDL,"Hartford, CT",ATL,"Atlanta, GA"
BDL,"Hartford, CT",LGA,"New York, NY"
BDL,"Hartford, CT",MSP,"Minneapolis, MN"
BDL,"Hartford, CT",ACY,"Atlantic City, NJ"
BDL,"Hartford, CT",ISP,"Islip, NY"
BDL,"Hartford, CT",GPT,"Gulfport/Biloxi, MS"
BDL,"Hartford, CT",CVG,"Cincinnati, OH"
BDL,"Hartford, CT",AFW,"Dallas/Fort Worth, TX"
BDL,"Hartford, CT",TPA,"Tampa, FL"
BDL,"Hartford, CT",DEN,"Denver, CO"
BDL,"Hartford, CT",BWI,"Baltimore, MD"
BDL,"Hartford, CT",BNA,"Nashville, TN"
BDL,"Hartford, CT",MDW,"Chicago, IL"
BDL,"Hartford, CT",MCO,"Orlando, FL"
BDL,"Hartford, CT",SDF,"Louisville, KY"
BDL,"Hartford, CT",TPA,"Tampa, FL"
BDL,"Hartford, CT",BWI,"Baltimore, MD"
BDL,"Hartford, CT",LGA,"New York, NY"
BDL,"Hartford, CT",MDW,"Chicago, IL"
BDL,"Hartford, CT",MCO,"Orlando, FL"
BDL,"Hartford, CT",CVG,"Cincinnati, OH"
BDL,"Hartford, CT",ACK,"Nantucket, MA"
BDL,"Hartford, CT",FDK,"Frederick, MD"
BDL,"Hartford, CT",BWI,"Baltimore, MD"
BDL,"Hartford, CT",EWR,"Newark, NJ"
BDL,"Hartford, CT",CVG,"Cincinnati, OH"
BDL,"Hartford, CT",MDT,"Harrisburg, PA"
BDL,"Hartford, CT",EWN,"New Bern/Morehead/Beaufort, NC"
BDL,"Hartford, CT",SJU,"San Juan, PR"
BDL,"Hartford, CT",SJU,"San Juan, PR"
BDL,"Hartford, CT",RDU,"Raleigh/Durham, NC"
BDL,"Hartford, CT",BWI,"Baltimore, MD"
BDL,"Hartford, CT",BNA,"Nashville, TN"
BDL,"Hartford, CT",LGA,"New York, NY"
BDL,"Hartford, CT",MDW,"Chicago, IL"
BDL,"Hartford, CT",MCO,"Orlando, FL"
BDL,"Hartford, CT",IAH,"Houston, TX"
BDL,"Hartford, CT",DEN,"Denver, CO"
BDL,"Hartford, CT",IAD,"Washington, DC"
BDL,"Hartford, CT",IAD,"Washington, DC"
BDL,"Hartford, CT",IAH,"Houston, TX"
BDL,"Hartford, CT",DEN,"Denver, CO"
BDL,"Hartford, CT",CLE,"Cleveland, OH"
BDL,"Hartford, CT",ORD,"Chicago, IL"
BDL,"Hartford, CT",IAD,"Washington, DC"
BDL,"Hartford, CT",ORD,"Chicago, IL"
BDL,"Hartford, CT",EWR,"Newark, NJ"
BDL,"Hartford, CT",IAD,"Washington, DC"
BDL,"Hartford, CT",DEN,"Denver, CO"
BDR,"Bridgeport, CT",TEB,"Teterboro, NJ"
BDR,"Bridgeport, CT",HTO,"East Hampton, NY"
BDR,"Bridgeport, CT",NYS,"New York, NY"
BED,"Bedford, MA",TEB,"Teterboro, NJ"
BED,"Bedford, MA",TEB,"Teterboro, NJ"
BED,"Bedford, MA",FCA,"Kalispell, MT"
BED,"Bedford, MA",SJC,"San Jose, CA"
BED,"Bedford, MA",LVK,"Livermore, CA"
BED,"Bedford, MA",CMH,"Columbus, OH"
BED,"Bedford, MA",MSP,"Minneapolis, MN"
BED,"Bedford, MA",TEB,"Teterboro, NJ"
BED,"Bedford, MA",MDW,"Chicago, IL"
BED,"Bedford, MA",EWR,"Newark, NJ"
BED,"Bedford, MA",HPN,"White Plains, NY"
BED,"Bedford, MA",CMH,"Columbus, OH"
BED,"Bedford, MA",EWR,"Newark, NJ"
BED,"Bedford, MA",MSP,"Minneapolis, MN"
BED,"Bedford, MA",PHL,"Philadelphia, PA"
BED,"Bedford, MA",LUK,"Cincinnati, OH"
BED,"Bedford, MA",LAS,"Las Vegas, NV"
BED,"Bedford, MA",MDT,"Harrisburg, PA"
BED,"Bedford, MA",MDT,"Harrisburg, PA"
BED,"Bedford, MA",HTO,"East Hampton, NY"
BED,"Bedford, MA",ACK,"Nantucket, MA"
BED,"Bedford, MA",MJX,"Toms River, NJ"
BED,"Bedford, MA",HPN,"White Plains, NY"
BED,"Bedford, MA",TEB,"Teterboro, NJ"
BED,"Bedford, MA",ITH,"Ithaca/Cortland, NY"
BED,"Bedford, MA",TEB,"Teterboro, NJ"
BET,"Bethel, AK",AKN,"King Salmon, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",DLG,"Dillingham, AK"
BET,"Bethel, AK",AKN,"King Salmon, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",KUK,"Kasigluk, AK"
BET,"Bethel, AK",NUP,"Nunapitchuk, AK"
BET,"Bethel, AK",AKI,"Akiak, AK"
BET,"Bethel, AK",ATT,"Atmautluak, AK"
BET,"Bethel, AK",CYF,"Chefornak, AK"
BET,"Bethel, AK",EEK,"Eek, AK"
BET,"Bethel, AK",GNU,"Goodnews Bay, AK"
BET,"Bethel, AK",KKH,"Kongiganak, AK"
BET,"Bethel, AK",KPN,"Kipnuk, AK"
BET,"Bethel, AK",BET,"Bethel, AK"
BET,"Bethel, AK",KSM,"St. Mary's, AK"
BET,"Bethel, AK",KWK,"Kwigillingok, AK"
BET,"Bethel, AK",KWN,"Quinhagak, AK"
BET,"Bethel, AK",MLL,"Marshall, AK"
BET,"Bethel, AK",MOU,"Mountain Village, AK"
BET,"Bethel, AK",NME,"Nightmute, AK"
BET,"Bethel, AK",OOK,"Toksook, AK"
BET,"Bethel, AK",PKA,"Napaskiak, AK"
BET,"Bethel, AK",PQS,"Pilot Station, AK"
BET,"Bethel, AK",PTU,"Platinum, AK"
BET,"Bethel, AK",RSH,"Russian Mission, AK"
BET,"Bethel, AK",TNK,"Tununak, AK"
BET,"Bethel, AK",WNA,"Napakiak, AK"
BET,"Bethel, AK",WTL,"Tuntutuliak, AK"
BET,"Bethel, AK",WWT,"Newtok, AK"
BET,"Bethel, AK",KKI,"Akiachak, AK"
BET,"Bethel, AK",KWT,"Kwethluk, AK"
BET,"Bethel, AK",TLT,"Tuluksak, AK"
BET,"Bethel, AK",KUK,"Kasigluk, AK"
BET,"Bethel, AK",AKI,"Akiak, AK"
BET,"Bethel, AK",CYF,"Chefornak, AK"
BET,"Bethel, AK",EEK,"Eek, AK"
BET,"Bethel, AK",GNU,"Goodnews Bay, AK"
BET,"Bethel, AK",KKH,"Kongiganak, AK"
BET,"Bethel, AK",KPN,"Kipnuk, AK"
BET,"Bethel, AK",BET,"Bethel, AK"
BET,"Bethel, AK",KWN,"Quinhagak, AK"
BET,"Bethel, AK",MLL,"Marshall, AK"
BET,"Bethel, AK",MOU,"Mountain Village, AK"
BET,"Bethel, AK",OOK,"Toksook, AK"
BET,"Bethel, AK",PQS,"Pilot Station, AK"
BET,"Bethel, AK",PTU,"Platinum, AK"
BET,"Bethel, AK",RSH,"Russian Mission, AK"
BET,"Bethel, AK",WTL,"Tuntutuliak, AK"
BET,"Bethel, AK",TLT,"Tuluksak, AK"
BET,"Bethel, AK",KUK,"Kasigluk, AK"
BET,"Bethel, AK",NUP,"Nunapitchuk, AK"
BET,"Bethel, AK",AKI,"Akiak, AK"
BET,"Bethel, AK",ATT,"Atmautluak, AK"
BET,"Bethel, AK",EEK,"Eek, AK"
BET,"Bethel, AK",GNU,"Goodnews Bay, AK"
BET,"Bethel, AK",KPN,"Kipnuk, AK"
BET,"Bethel, AK",KWK,"Kwigillingok, AK"
BET,"Bethel, AK",KWN,"Quinhagak, AK"
BET,"Bethel, AK",MLL,"Marshall, AK"
BET,"Bethel, AK",PKA,"Napaskiak, AK"
BET,"Bethel, AK",PQS,"Pilot Station, AK"
BET,"Bethel, AK",RSH,"Russian Mission, AK"
BET,"Bethel, AK",WNA,"Napakiak, AK"
BET,"Bethel, AK",WTL,"Tuntutuliak, AK"
BET,"Bethel, AK",KKI,"Akiachak, AK"
BET,"Bethel, AK",KWT,"Kwethluk, AK"
BET,"Bethel, AK",TLT,"Tuluksak, AK"
BET,"Bethel, AK",KUK,"Kasigluk, AK"
BET,"Bethel, AK",NUP,"Nunapitchuk, AK"
BET,"Bethel, AK",AUK,"Alakanuk, AK"
BET,"Bethel, AK",CHU,"Chuathbaluk, AK"
BET,"Bethel, AK",CKD,"Crooked Creek, AK"
BET,"Bethel, AK",GNU,"Goodnews Bay, AK"
BET,"Bethel, AK",KWN,"Quinhagak, AK"
BET,"Bethel, AK",NME,"Nightmute, AK"
BET,"Bethel, AK",OOK,"Toksook, AK"
BET,"Bethel, AK",PTU,"Platinum, AK"
BET,"Bethel, AK",RSH,"Russian Mission, AK"
BET,"Bethel, AK",SCM,"Scammon Bay, AK"
BET,"Bethel, AK",SLQ,"Sleetmute, AK"
BET,"Bethel, AK",TNK,"Tununak, AK"
BET,"Bethel, AK",VAK,"Chevak, AK"
BET,"Bethel, AK",WNA,"Napakiak, AK"
BET,"Bethel, AK",ZNC,"Nyac, AK"
BET,"Bethel, AK",ANI,"Aniak, AK"
BET,"Bethel, AK",KKI,"Akiachak, AK"
BET,"Bethel, AK",KWT,"Kwethluk, AK"
BET,"Bethel, AK",TLT,"Tuluksak, AK"
BET,"Bethel, AK",FAI,"Fairbanks, AK"
BET,"Bethel, AK",NME,"Nightmute, AK"
BET,"Bethel, AK",SXP,"Sheldon Point, AK"
BET,"Bethel, AK",KUK,"Kasigluk, AK"
BET,"Bethel, AK",NUP,"Nunapitchuk, AK"
BET,"Bethel, AK",AKI,"Akiak, AK"
BET,"Bethel, AK",ATT,"Atmautluak, AK"
BET,"Bethel, AK",CYF,"Chefornak, AK"
BET,"Bethel, AK",EEK,"Eek, AK"
BET,"Bethel, AK",PKA,"Napaskiak, AK"
BET,"Bethel, AK",WNA,"Napakiak, AK"
BET,"Bethel, AK",KLG,"Kalskag, AK"
BET,"Bethel, AK",KKI,"Akiachak, AK"
BET,"Bethel, AK",TLT,"Tuluksak, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",SNP,"St. Paul, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",KUK,"Kasigluk, AK"
BET,"Bethel, AK",NUP,"Nunapitchuk, AK"
BET,"Bethel, AK",BET,"Bethel, AK"
BET,"Bethel, AK",NME,"Nightmute, AK"
BET,"Bethel, AK",ATT,"Atmautluak, AK"
BET,"Bethel, AK",CYF,"Chefornak, AK"
BET,"Bethel, AK",EEK,"Eek, AK"
BET,"Bethel, AK",KPN,"Kipnuk, AK"
BET,"Bethel, AK",KSM,"St. Mary's, AK"
BET,"Bethel, AK",KWK,"Kwigillingok, AK"
BET,"Bethel, AK",MLL,"Marshall, AK"
BET,"Bethel, AK",MOU,"Mountain Village, AK"
BET,"Bethel, AK",OOK,"Toksook, AK"
BET,"Bethel, AK",PQS,"Pilot Station, AK"
BET,"Bethel, AK",TNK,"Tununak, AK"
BET,"Bethel, AK",WTL,"Tuntutuliak, AK"
BET,"Bethel, AK",WWT,"Newtok, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",DLG,"Dillingham, AK"
BET,"Bethel, AK",KKH,"Kongiganak, AK"
BET,"Bethel, AK",KWN,"Quinhagak, AK"
BET,"Bethel, AK",KUK,"Kasigluk, AK"
BET,"Bethel, AK",AUK,"Alakanuk, AK"
BET,"Bethel, AK",KOT,"Kotlik, AK"
BET,"Bethel, AK",BET,"Bethel, AK"
BET,"Bethel, AK",NME,"Nightmute, AK"
BET,"Bethel, AK",AKN,"King Salmon, AK"
BET,"Bethel, AK",SXP,"Sheldon Point, AK"
BET,"Bethel, AK",ATT,"Atmautluak, AK"
BET,"Bethel, AK",HPB,"Hooper Bay, AK"
BET,"Bethel, AK",CYF,"Chefornak, AK"
BET,"Bethel, AK",EEK,"Eek, AK"
BET,"Bethel, AK",KPN,"Kipnuk, AK"
BET,"Bethel, AK",KSM,"St. Mary's, AK"
BET,"Bethel, AK",KWK,"Kwigillingok, AK"
BET,"Bethel, AK",MLL,"Marshall, AK"
BET,"Bethel, AK",MOU,"Mountain Village, AK"
BET,"Bethel, AK",MYU,"Mekoryuk, AK"
BET,"Bethel, AK",OOK,"Toksook, AK"
BET,"Bethel, AK",PQS,"Pilot Station, AK"
BET,"Bethel, AK",SCM,"Scammon Bay, AK"
BET,"Bethel, AK",TNK,"Tununak, AK"
BET,"Bethel, AK",VAK,"Chevak, AK"
BET,"Bethel, AK",WTL,"Tuntutuliak, AK"
BET,"Bethel, AK",WWT,"Newtok, AK"
BET,"Bethel, AK",ENA,"Kenai, AK"
BET,"Bethel, AK",ANC,"Anchorage, AK"
BET,"Bethel, AK",EMK,"Emmonak, AK"
BET,"Bethel, AK",DLG,"Dillingham, AK"
BET,"Bethel, AK",KKH,"Kongiganak, AK"
BET,"Bethel, AK",KWN,"Quinhagak, AK"
BET,"Bethel, AK",KUK,"Kasigluk, AK"
BET,"Bethel, AK",NUP,"Nunapitchuk, AK"
BET,"Bethel, AK",AUK,"Alakanuk, AK"
BET,"Bethel, AK",BET,"Bethel, AK"
BET,"Bethel, AK",NME,"Nightmute, AK"
BET,"Bethel, AK",ATT,"Atmautluak, AK"
BET,"Bethel, AK",CYF,"Chefornak, AK"
BET,"Bethel, AK",EEK,"Eek, AK"
BET,"Bethel, AK",KPN,"Kipnuk, AK"
BET,"Bethel, AK",KSM,"St. Mary's, AK"
BET,"Bethel, AK",KWK,"Kwigillingok, AK"
BET,"Bethel, AK",MLL,"Marshall, AK"
BET,"Bethel, AK",MOU,"Mountain Village, AK"
BET,"Bethel, AK",OOK,"Toksook, AK"
BET,"Bethel, AK",PQS,"Pilot Station, AK"
BET,"Bethel, AK",TNK,"Tununak, AK"
BET,"Bethel, AK",WTL,"Tuntutuliak, AK"
BET,"Bethel, AK",WWT,"Newtok, AK"
BET,"Bethel, AK",EMK,"Emmonak, AK"
BET,"Bethel, AK",DLG,"Dillingham, AK"
BET,"Bethel, AK",KKH,"Kongiganak, AK"
BET,"Bethel, AK",KWN,"Quinhagak, AK"
BET,"Bethel, AK",KUK,"Kasigluk, AK"
